id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1174113936814642356,"Private City House, Furnished Modern Luxury Wi-Fi",284070272,Lisa,,Ramsey,44.96774,-93.05952,Entire home/apt,115,5,13,2024-09-30,1.08,1,68,13,
1174135795784140615,Treetop Apartment in the Heart of MPLS,4327101,Julia And Daniel,,Hennepin,44.94087,-93.26035,Entire home/apt,232,1,2,2024-08-25,0.20,15,50,2,Exempt
1174172791064553849,NE Getaway Suite,199237236,Fredreana,,Anoka,45.04725,-93.26399,Entire home/apt,95,3,7,2025-06-08,0.57,1,157,6,
1174614791948627839,Luxury Sci Fi 1BR in Uptown,14170953,Michael,,Hennepin,44.95256189805702,-93.29333079629517,Entire home/apt,,2,7,2024-11-10,0.59,1,0,7,Exempt
1174757785228031010,Furnished Townhome,439678873,Denise,,Hennepin,44.91088,-93.41619,Entire home/apt,,4,9,2024-12-30,0.74,1,152,9,
1175376253540545746,The Poppy Seed Inn - The Anna Suite,581767439,Aga,,Le Sueur,44.54349,-93.5782691,Private room,88,1,24,2025-06-01,1.93,2,323,23,
1175389305817410014,The Poppy Seed Inn - The Rose Suite,581767439,Aga,,Le Sueur,44.54349,-93.5782691,Private room,84,1,29,2025-05-30,2.34,2,326,27,
1175565697681367830,Hazeltine National Golf House,494799187,David,,Carver,44.8276,-93.57916,Entire home/apt,722,3,0,,,1,208,0,
1175573978619843912,"Minnehaha Home - Park, City, MOA, VA & MSP Airport",48725309,Charles,,Hennepin,44.91152739146041,-93.20935495197773,Entire home/apt,116,1,61,2025-06-20,4.92,2,242,59,STR-409974
1176093044685318516,Top House | Downtown Apartment above Cafe,458262438,Luke,,Ramsey,45.08399,-93.00924,Entire home/apt,256,2,27,2025-05-11,2.35,7,56,27,
1176402600748573300,"Casa Blanca Stillwater
*The Perfect Getaway*",301742395,Sylvia,,Washington,45.0473364,-92.8149947,Entire home/apt,171,2,3,2025-05-18,0.25,2,19,3,
1176408013028129302,"Queen bedroom, 1 mile from state fair",311214956,Ryan,,Ramsey,44.96357,-93.16305,Private room,52,1,35,2025-05-30,2.87,7,348,35,
1176814169692616061,New kitchen! Walleye fishing at its best!,398227828,Jana,,Mille Lacs,46.14243,-93.46464,Entire home/apt,222,3,5,2025-06-02,0.50,1,304,5,
1176893649531297083,Maple Grove Retreat Haven,292461429,Yue,,Hennepin,45.06726,-93.43265,Entire home/apt,156,2,28,2025-06-09,2.26,2,298,27,
1176903362399399059,4BR/3BA Home in West Bloomington Suburb,18399704,Robert Thomas,,Hennepin,44.82981,-93.33548,Entire home/apt,,30,1,2024-08-24,0.10,1,21,1,
1176954016146311129,Wayzata Colorful Home w/ Office!,97098151,Jack,,Hennepin,44.97326,-93.50172,Entire home/apt,311,3,6,2025-02-24,0.50,4,335,6,
1177184496670115672,St. Paul Basement Room w/ Private Bathroom,167606038,BreaAnn,,Ramsey,44.94901,-93.02751,Private room,57,1,54,2025-06-20,4.45,1,327,54,
1177489073130275351,Maple Bay Getaway!,250516381,Fern,,Dakota,44.72132,-93.27381,Entire home/apt,284,2,37,2025-06-16,3.47,1,14,37,
1177661456377762594,Luxury new construction stay,40341194,Darcy,,St. Croix,45.0038,-92.69224,Entire home/apt,180,3,7,2025-06-01,0.58,1,291,7,
1177894147022300652,"4BR Home Off 35W By Parks, Lakes & Walking Trails",144849581,Michael,,Ramsey,45.03737,-93.18776,Entire home/apt,174,2,40,2025-06-01,3.29,7,226,40,
1178576730576868217,Quaint West St. Paul Apartment,38359598,Audrey,,Ramsey,44.92002,-93.10032,Entire home/apt,78,14,6,2025-05-31,0.53,2,248,6,
1178930298154936426,Buffalo MN Lake House,339705680,Mattia,,Wright,45.15543178996504,-93.87848803439331,Entire home/apt,199,2,12,2025-06-09,1.02,1,307,12,
1179224301370809784,"Historic & Luxurious, Steps to River & Downtown",348852640,Wayne,,St. Croix,44.9801,-92.75428,Entire home/apt,199,30,0,,,1,327,0,
1180039811114600378,Fully remodeled house,556860852,Alexander,,Ramsey,44.918421474215,-93.19281581786576,Entire home/apt,135,30,1,2024-07-20,0.09,2,259,1,
1180283316737379275,"CozySuites Mill District with pool, gym #01",13060870,CozySuites Minneapolis,,Hennepin,44.97866,-93.259203,Entire home/apt,139,2,21,2025-06-02,1.95,49,356,21,STR-415740
1180515161974945032,The Commodore in Cambridge,90332981,Susan,,Isanti,45.5693764,-93.2250073,Entire home/apt,207,2,12,2025-04-19,1.03,7,325,12,
1180533648853902264,Northrop Urban Oasis - 4BR 2.5BA in South Mpls!,425789010,Nicole,,Hennepin,44.92447921657364,-93.25166239494469,Entire home/apt,206,2,29,2025-06-15,2.46,1,315,29,STR-416582
1180558923539097628,"Breezy, Bike-Inspired Retreat",133536387,Megan,,Pierce,44.75891,-92.80193,Entire home/apt,108,1,13,2025-04-28,1.11,29,315,13,
1180596946828565513,Lakeside Sunny Rush Retreat,212039992,Lisa,,Sherburne,45.49155,-93.93176,Entire home/apt,223,2,18,2025-05-26,1.58,1,186,18,
1181895800876842779,Queen Bed | Shared Bath |Roku TV,14642936,Stefan,,Hennepin,44.96111,-93.28987,Private room,50,2,11,2025-06-01,0.90,16,66,11,STR-404465
1181901663556284045,Queen Bed | Shared Bath |Roku TV,14642936,Stefan,,Hennepin,44.96247,-93.28848,Private room,50,2,18,2025-05-23,1.50,16,49,18,STR-404465
1181903307520824554,Queen Bed | Dedicated Bath |Huge,14642936,Stefan,,Hennepin,44.96234,-93.2885,Private room,,5,5,2024-08-09,0.41,16,0,4,STR-404465
1181946006551512484,"Whittier Studio: Urban Culture, Art & Comfort",2632483,Steven,,Hennepin,44.96112,-93.28469,Entire home/apt,81,3,5,2024-11-10,0.45,10,341,5,STR-390283
1182124731602051379,Luxury Top Floor Escape,13101472,Jean-Claude,,Hennepin,44.95981938800355,-93.28200976114842,Entire home/apt,118,1,80,2025-06-15,6.72,10,328,80,STR-394855
1182585985692518951,"Triple The Space Deal!  Entire Triplex, Sleeps 14!",259602346,Jameson,,Hennepin,44.91126,-93.22553,Entire home/apt,499,1,2,2024-12-29,0.18,2,234,2,STR-409836
1182649141959989671,Stone Moss Eco-Retreat Yurt,52987789,Milissa,,Pierce,44.60934,-92.20525,Entire home/apt,101,1,19,2025-05-26,1.80,1,125,19,
1182706789510238448,Single house in Burnsville,144818762,Jiawen,,Dakota,44.76415705910955,-93.30052558332682,Entire home/apt,179,1,20,2025-06-08,1.68,1,223,20,
1182721143552071306,Cozy Lakeside Log Cabin With 2 Fireplaces,512695694,Coleman,,Chisago,45.37621,-92.8631,Entire home/apt,491,2,9,2025-06-08,0.79,2,72,9,
1182769225500059731,Daffodil House - Large 6 Bedroom Accessible Rental,150757273,Jill,,Washington,45.06537,-92.8151,Entire home/apt,516,1,4,2025-06-08,2.11,6,337,4,
1182769251831714991,Morning Glory Apt - Charming Accessible 3 Bedroom,150757273,Jill,,Washington,45.06544,-92.81506,Entire home/apt,234,1,5,2025-03-30,0.47,6,342,5,
1183523807203785356,St. Paul Apt Perfect Location,62581832,Hamadeh,,Ramsey,44.9776322,-93.1196653,Entire home/apt,85,2,16,2025-06-16,1.30,14,332,15,
1184080809895807784,Lakefront hideaway in the city,91353996,Colleen Louise,,Anoka,45.06141806142669,-93.25383804738522,Entire home/apt,223,1,42,2025-06-16,3.77,1,223,42,
1184189834133814370,Queen Bed|Dedicated Bath|Roku TV,14642936,Stefan,,Hennepin,44.96087,-93.28807,Private room,,2,21,2024-12-31,1.75,16,0,21,STR-404465
1184340332283186361,"Basswood Stay 1:
 Stylish and Comfortable Retreat!",191065851,Fartun,,Ramsey,44.94904,-93.16485,Entire home/apt,104,3,4,2024-11-20,0.34,3,261,4,
1184934328514021366,Charming Retreat Farmhouse. Your Airbnb Getaway.,106826763,Jamal,,Dakota,44.74923,-93.05895,Entire home/apt,225,1,7,2025-01-25,0.59,1,172,7,
1184938238422927186,Elegant Modern Urban Retreat LTD,584481618,Yusupha,,Hennepin,45.10048949999999,-93.3241666,Entire home/apt,182,3,20,2025-06-01,1.72,1,329,20,
1184987647771095257,Aviary Hideaway in Prime Location,85410350,Robin,,Ramsey,44.95571,-93.12915,Entire home/apt,60,2,14,2025-05-14,1.21,3,153,14,
1185469190130227940,"Unique, funky '90s time capsule -comfy nostalgia!",125383498,Jonathon,,Hennepin,45.01873,-93.24614,Entire home/apt,111,2,42,2025-06-16,3.65,1,127,42,STR-271056
1185696510426449914,New Lakefront Cabin on Rush Lake,585308080,Jace,,Chisago,45.69787,-93.07206,Entire home/apt,563,3,13,2025-04-13,1.24,1,296,13,
1186301747684335688,Country Living,462101338,Dan,,St. Croix,44.94450192674959,-92.62054473218664,Entire home/apt,450,2,32,2025-06-15,2.99,1,314,32,
1186405155825573082,The Cottage: Cozy Lakefront 2 Bedroom,176968349,Jenna,,Wright,45.29922,-94.12838,Entire home/apt,221,2,12,2025-06-09,1.07,1,110,12,
1186477011610733595,NEW! Maple Lake Retreat,115960018,Melanie,,Wright,45.24063,-93.94867,Entire home/apt,713,3,13,2025-06-18,1.13,1,217,13,
1186504738810431069,DreamStay: A dream come true,190854674,Betty,,Ramsey,44.950406,-93.16655,Entire home/apt,81,1,39,2025-06-08,3.31,1,58,39,
1186942134453977794,Cozy room in a house,541593652,Oruenene,,Hennepin,45.08819,-93.35675,Private room,72,3,2,2024-11-25,0.20,2,269,2,
1187166865621224930,Retro Vegas Style Oasis,4129087,Lisa,,Ramsey,45.04245270000001,-93.0649466,Entire home/apt,,1,24,2025-03-02,2.24,8,77,24,
1187601281335527721,Spacious 2-Br near 50th & France | S Minneapolis,201798616,Brittney,,Hennepin,44.908695988707464,-93.32888224888067,Entire home/apt,179,2,22,2025-02-25,1.84,4,176,22,LIC-417387
1187755911969304193,Good Food Lakes Parks Music,170357232,Harmony Gardens Devine,,Hennepin,45.0017029,-93.3117566,Private room,,2,1,2024-08-24,0.10,5,0,1,Exempt
1187939512349163262,Walk to 50th & France | Cozy S Mpls 1Br/Studio!,201798616,Brittney,,Hennepin,44.90931786291585,-93.32692851099182,Entire home/apt,111,2,29,2025-05-24,2.44,4,227,29,LIC-417387
1187985459548766851,It is a duplicate,558928268,Kiros,,Ramsey,45.0331581,-93.0631076,Entire home/apt,270,1,1,2024-07-21,0.09,2,89,1,
1188199313977237789,"Lakefront Getaway: Hot Tub, Firepit & Fireplaces!",581582090,RedAwning,,Ramsey,45.036,-93.1091,Entire home/apt,408,2,22,2025-06-11,1.52,1,187,16,
1188440393846912965,Cozy duplex with large yard,397378660,Isaac William,,Washington,44.96213,-92.98186,Entire home/apt,88,30,1,2025-04-30,0.56,1,351,1,
1188442308491408865,An Artist Life In The City,10824216,Mya,,Hennepin,44.98821,-93.22623,Private room,105,2,12,2025-06-05,1.07,1,240,12,Exempt
1189231084333208682,"Queen*1 Bed*Pets*office*
Garage*Central Location",200991029,Johana,,Hennepin,44.927015702366866,-93.2383344067086,Entire home/apt,57,30,2,2025-05-23,0.28,2,198,2,
1189506286692925924,50th & France | S MplsTheatre Experience 1Br Suite,201798616,Brittney,,Hennepin,44.9096998,-93.3280492,Entire home/apt,102,2,13,2025-06-18,1.13,4,237,13,LIC-417387
1189981112036793261,Fresh and Fabulous in Fridley-2,334782173,Jennifer,,Anoka,45.08694,-93.27529,Entire home/apt,141,7,1,2024-10-23,0.12,15,219,1,
1189996190637932920,Fresh and Fabulous in Fridley-1,334782173,Jennifer,,Anoka,45.08524,-93.27486,Entire home/apt,126,7,6,2025-02-11,0.61,15,205,6,
1190150356898910755,Have a good stay.,558928268,Kiros,,Ramsey,45.0337,-93.06284,Entire home/apt,266,1,4,2024-09-08,0.35,2,253,4,
1190199149930402797,Uptown Minneapolis Home: Walk to Lakes!,456378235,Evolve,,Hennepin,44.95475887709839,-93.2922048631783,Entire home/apt,,2,1,2024-10-20,0.12,85,281,1,STR-242919
1191296891480747855,The Magnolia Getaway,586842091,Abiola,,Ramsey,44.97401,-93.07233,Entire home/apt,150,2,3,2024-09-16,0.27,1,351,3,
1191386312240694029,"Stay at the stucco house, Beautiful , North Hudson",509915863,Vacasa Guestworks,,St. Croix,44.99819,-92.75596,Entire home/apt,404,2,6,2025-04-27,0.54,5,363,6,
1192022372144565616,"A room with a private living area, bar & office",587027341,Abor,,Hennepin,45.12648,-93.32787,Private room,125,1,5,2025-02-16,0.45,2,365,5,
1192111505585048734,Modern Downtown Loft [Mid Term],137899125,Matthew,,Ramsey,44.95044,-93.09348,Entire home/apt,89,180,0,,,1,358,0,
1192124496293057807,Cute female apartment,345717291,Alisha,,Ramsey,45.02422,-93.10637,Entire home/apt,94,1,1,2024-08-18,0.10,1,358,1,
1192273625028189889,Rum River Cottage,567611344,Sherri,,Mille Lacs,45.79207,-93.65982,Entire home/apt,167,2,11,2025-06-01,0.96,2,343,11,
1192717947614396340,4 nice separate bedrooms in a comfortable home,587027341,Abor,,Hennepin,45.12438,-93.32976,Private room,286,1,1,2024-07-20,0.09,2,362,1,
1194323116964657986,Lake front cabin,398805988,Victoria,,Mille Lacs,46.136755989445334,-93.57558154142068,Entire home/apt,295,2,2,2025-06-01,2,1,253,2,
1194340243718568995,Lovely Room near Green Line,280344811,Tan,,Ramsey,44.9568599,-93.125114,Private room,39,5,2,2025-04-17,0.18,4,303,2,
1194503361782089442,Beautiful House near the lake,461712387,Minette,,Washington,44.93861,-92.89214,Entire home/apt,360,1,2,2024-07-28,0.18,4,267,2,
1194727584322612019,Bright place to just BE!,437413787,Molly,,Hennepin,44.99994,-93.49569,Private room,118,2,21,2025-06-01,1.87,1,63,21,
1195682391404658154,Gleaming Private Home in St Paul,15318296,Daniel,,Ramsey,44.94555,-93.13135,Entire home/apt,294,2,42,2025-06-18,3.91,1,217,42,
1195715850477691062,Walkable second floor apartment,38359598,Audrey,,Dakota,44.91792,-93.09984,Entire home/apt,55,30,1,2025-01-31,0.21,2,257,1,
1195782363884858763,Not For Everybody,397585103,Kent,,Dakota,44.70017854508194,-93.16579080947967,Private room,140,7,0,,,1,72,0,
1195788864284119421,Inviting Cozy House in the Heart of Maple Grove,326654733,Muzaffar,,Hennepin,45.11661,-93.43318,Entire home/apt,180,2,19,2025-06-14,2.14,1,222,19,
1196412305776323004,RV Glamping on Square Lake,56750555,Mike,,Washington,45.15157042510252,-92.79498669682006,Entire home/apt,152,1,20,2025-06-14,1.77,2,97,20,
1196641175030668014,Val's Cozy Place,479117404,Valrie,,Dakota,44.90385,-93.07003,Private room,,1,6,2025-04-30,0.53,2,0,6,
1197411784033631299,Quiet and Cozy,566514796,Ronald,,Ramsey,44.9577607,-93.1166176,Entire home/apt,157,1,11,2025-06-16,1.19,1,83,11,
1198031737426059669,Hillcrest House: Elegance in the Heart of Highland,458262438,Luke,,Ramsey,44.91640361986417,-93.17845590405001,Entire home/apt,216,2,9,2025-06-19,1.91,7,66,9,
1198508221990008796,Jono Vines,583102480,Jillian,,St. Croix,44.97749,-92.75533,Entire home/apt,186,1,11,2025-06-01,1.00,1,318,11,
1198529884227991521,Full Bed | Shared Bath | Roku TV,14642936,Stefan,,Hennepin,44.96271438268916,-93.28827165526275,Private room,,2,17,2025-05-25,1.50,16,0,17,STR-404465
1198849920441213249,9th Floor 2B2B | Gym | Pool | 1 mile to US Bank,520851394,,,Hennepin,44.97251,-93.27313,Entire home/apt,142,1,29,2025-06-08,2.64,20,346,29,STR-414032
1198864218135172511,11th Floor 2B2B | Gym | Pool | 1 mile to US Bank,520851394,,,Hennepin,44.9721471106981,-93.27319851922698,Entire home/apt,171,1,12,2025-05-18,1.09,20,354,12,STR-414032
1198887880857647387,13th Floor 2B2B | Gym | Pool | 1 mile to US Bank,520851394,,,Hennepin,44.97434,-93.27464,Entire home/apt,262,1,34,2025-06-14,3.18,20,353,34,STR-414032
1199347334502362486,Twin Cities Oasis,96456071,Katherine,,Hennepin,44.959266719131115,-93.24097253151291,Entire home/apt,79,30,4,2024-10-30,0.47,1,325,4,STR-405111
1199376750052194992,Pinky Promise You’ll Love It,157210864,Kayla,,Anoka,45.20159,-93.38528,Entire home/apt,227,1,23,2025-06-21,2.18,1,341,23,
1199414455529182206,Northeast Minneapolis Home < 1 Mi to Arts District,456378235,Evolve,,Hennepin,45.0180437,-93.2699103,Entire home/apt,97,2,12,2025-06-11,1.14,85,329,12,STR-242919
1200086357313751337,40 Acre Wooded Cottage Retreat,406487943,Robert,,Pierce,44.57615,-92.34036,Entire home/apt,335,2,8,2025-05-21,1.10,1,290,8,
1200228143482036352,Charming Family Home in Burnsville,97860353,George,,Dakota,44.76805,-93.28418,Entire home/apt,262,2,5,2025-05-26,0.65,9,342,5,
1200341198432995835,Cathedral Hill 3 bedroom Charm,449591231,Andrea,,Ramsey,44.9472,-93.13299,Entire home/apt,146,2,11,2025-06-05,1.03,4,326,11,
1201511037783214871,Waterfront Maple Lake Cabins w/ Private Beach!,456378235,Evolve,,Wright,45.2367497,-93.9584903,Entire home/apt,284,6,5,2024-10-25,0.46,85,302,5,
1201635255406941852,Station 22 – Historic Firehouse Stay + Shoot Space,83110133,William,,Ramsey,44.98031,-93.16625,Entire home/apt,450,2,11,2025-06-08,0.98,3,307,11,
1201698764129361501,Newly Renovated Fairgrounds Duplex unit A,83110133,William,,Ramsey,44.98007,-93.16775,Entire home/apt,167,2,8,2025-06-01,0.73,3,333,8,
1201702881330428921,Newly Renovated Fairgrounds Duplex unit B,83110133,William,,Ramsey,44.97938,-93.16571,Entire home/apt,153,2,3,2025-06-08,0.30,3,345,3,
1202186603172897987,Quiet home for Traveling Healthcare Professionals,590198126,Mary,,Carver,44.85068,-93.77573,Private room,41,30,0,,,1,245,0,
1202186796940687296,Richfield Retreat Walk 2 Grocery,332600464,Francis,,Hennepin,44.89123,-93.30707,Entire home/apt,160,5,7,2025-05-25,0.66,6,341,7,
1202483315814473312,Centrally located upper duplex,553661722,Troy,,Ramsey,44.9679,-93.15949,Entire home/apt,91,1,54,2025-06-07,5.03,2,329,54,
1202892873722793785,Cozy Family Retreat,22924441,Sarah,,Hennepin,44.92853,-93.34517,Entire home/apt,,3,2,2024-09-29,0.20,1,0,2,
1203256724409445589,Cozy Rm w/ Huge King Bed in Enchanted Top Airbnb!,2640640,Ms. Edna,,Hennepin,44.9989718,-93.4001985,Private room,68,1,4,2025-04-28,1.30,11,341,4,
1204195407711054267,"Basswood Stay 2:
 Stylish and Comfortable Retreat!",191065851,Fartun,,Ramsey,44.9486682,-93.16378499999999,Entire home/apt,87,3,14,2025-06-15,1.27,3,231,14,
1204253476093938558,"Close to Downtown, New Remodel",362061354,Tony,,Dakota,44.91924,-93.07954,Entire home/apt,84,7,2,2024-09-07,0.19,3,302,2,
1204287585690658589,Artist’s Basement Studio,193427438,Jerri,,Hennepin,44.93685,-93.27361,Entire home/apt,,1,5,2025-04-20,0.56,3,88,5,STR-405060
1204430757863539928,"Efficient 500ft tinyhome,Loft office,free parking",76443861,Heather,,Ramsey,44.97112,-93.13124,Entire home/apt,60,30,0,,,2,241,0,
1204526127173679271,"Remodeled Home, King Beds, FastWIFI,  Lake Access",187913637,Cecilia,,Hennepin,44.99002,-93.41674,Entire home/apt,271,2,23,2025-06-09,2.14,2,202,23,
1204539472371682858,Traveler's Refuge-Porch Daybed,283245224,Kaylee,,Hennepin,44.94385,-93.36012,Private room,42,1,4,2024-10-05,0.40,3,294,4,
1205025886518531623,St. Paul Speakeasy | King Bed,398931079,Austin And Elizabeth,,Ramsey,44.9493,-93.1358,Entire home/apt,154,2,30,2025-05-26,2.74,4,131,30,
1205077739210123642,Mall of America-Airport-Coffee-Shopping-Tap Stays,76854623,Russell,,Hennepin,44.88462,-93.25287,Entire home/apt,135,2,15,2025-05-28,1.37,12,159,15,
1205915912986329199,Cozy2beds,479117404,Valrie,,Dakota,44.90291,-93.0697,Private room,,2,4,2024-10-15,0.39,2,77,4,
1206024377581542576,"Historic row house, near Xcel Center",326587304,Ryan,,Ramsey,44.95825,-93.10898,Entire home/apt,113,2,32,2025-05-26,2.98,1,242,32,
1206082590852532059,Quaint Como Bungalow,212747949,David,,Ramsey,44.97682,-93.12914,Entire home/apt,150,1,29,2025-02-16,2.65,1,34,29,
1206157626928516580,Furnished Prior Lake Duplex,283058334,Constance,,Scott,44.71378,-93.41459,Entire home/apt,125,60,0,,,5,239,0,
1206627067187348593,"The Hills House-Beaches, Brews, Bites & Sights",490619774,Dayna,,Hennepin,44.93000139715135,-93.31308383260726,Entire home/apt,157,1,22,2025-06-16,2.15,4,258,22,STR-403821
1206686430515787257,"Nature's Blissful Haven - King Bed, Outdoor Patio",486678956,Brad,,Carver,44.88474,-93.52213,Entire home/apt,258,2,21,2025-06-08,2.14,2,297,21,
1206897129788121795,Luxury Apt. In Prime Location,381258955,Kerry,,Hennepin,44.89494,-93.40809,Entire home/apt,126,2,1,2025-06-07,1,1,140,1,
1207401200567672948,The Mill House,116103275,Elizabeth Ann,,Scott,44.5461684,-93.5810715,Entire home/apt,198,1,18,2025-06-15,1.75,1,314,18,
1207473400417086511,Private Farmhouse Suite,426046884,Kaylee,,Hennepin,44.93302,-93.24112,Entire home/apt,109,2,18,2025-06-19,1.76,2,328,18,Str-416911
1207900466044170055,Dreamy Uptown Escape,16149671,Mary,,Hennepin,44.953125452108544,-93.29510041813657,Entire home/apt,100,1,17,2025-06-15,1.86,4,117,17,STR-111463
1208391350488961358,"comfy room, desk, cafes, library, street parking",162736169,Isabel,,Anoka,45.0381246,-93.25091929999999,Private room,40,3,18,2025-05-29,1.83,9,4,18,
1208688074964425662,4 Mi to Dtwn: White Bear Lake Home w/ Large Yard,456378235,Evolve,,Ramsey,45.1185649,-93.0458605,Entire home/apt,,30,0,,,85,0,0,
1208763368874877400,King bed-The Retro Getaway,326678383,Kelley,,Carver,44.80173,-93.58154,Entire home/apt,181,3,13,2025-05-17,1.47,4,261,13,
1208870423668770637,1BD King Bed Getaway 10 min From Downtown,20663537,WB Property Ventures,,Hennepin,44.92754563443287,-93.27715253090612,Entire home/apt,89,2,39,2025-06-19,3.69,5,7,39,STR-416414
1208898835032761315,Stylish Urban Escape. Minutes To Downtown St. Paul,136228441,Girma,,Ramsey,44.91832,-93.14139,Entire home/apt,186,2,25,2025-06-08,3.33,1,56,25,
